NAME, LAT, LON, RAW, HITS, SCORE
Foster Benchmark, 39.42080, -105.6572, 39.42080&deg;N / 105.6572&deg;W, 4822 , 85.36
Frdamane police, 46.45309, 13.80747, 46.45309&deg;N / 13.80747&deg;E, 7822 , 81.84
Freds Mountain - Nevada, 39.77902, -119.85321, 39.77902&deg;N / 119.85321&deg;W, 4976 , 79.78
Freeway Wall, 34.02303, -116.17834, 34.02303&deg;N / 116.17834&deg;W, 3350 , 86.85
Francs Peak, 43.96070, -109.3393, 43.96070&deg;N / 109.3393&deg;W, 26861 , 91.59
Fraesfield Mountain, 33.75160, -111.8095, 33.75160&deg;N / 111.8095&deg;W, 390 , 72.08
Freiberg / Setice / Setitsche, 46.52920, 14.34424, 46.52920&deg;N / 14.34424&deg;E, 2958 , 87.31
Fratòn, 45.78483, 11.22615, 45.78483&deg;N / 11.22615&deg;E, 695 , 86.85
Freds Mountain, 48.92460, -120.2654, 48.92460&deg;N / 120.2654&deg;W, 6873 , 86.37
Mount Franklin, 44.24900, -71.331, 44.24900&deg;N / 71.331&deg;W, 15879 , 86.37
Four Gables, 37.30570, -118.6945, 37.30570&deg;N / 118.6945&deg;W, 13869 , 86.78
Mount Francis Farquhar, 36.72850, -118.4973, 36.72850&deg;N / 118.4973&deg;W, 12135 , 79.04
South Franklin Mountain, 31.86455, -106.49082, 31.86455&deg;N / 106.49082&deg;W, 11979 , 78.11
Mount Freda, 49.97783, -124.15074, 49.97783&deg;N / 124.15074&deg;W, 2457 , 71.06
Frary Peak (Antelope Island), 40.96200, -112.215, 40.96200&deg;N / 112.215&deg;W, 17968 , 92.2
Frazier Mountain, 34.77520, -118.9695, 34.77520&deg;N / 118.9695&deg;W, 15263 , 76.48
Franklin Mountain (North), 31.90300, -106.493, 31.90300&deg;N / 106.493&deg;W, 22130 , 83.17
Four Girls (Fourth Girl Siguniang Yaoniangfeng), 31.10660, 102.90276, 31.10660&deg;N / 102.90276&deg;E, 59415 , 99.66
Forum Peak, 49.01688, -114.04613, 49.01688&deg;N / 114.04613&deg;W, 1407 , 77.12
Fossil Mountain, 38.87580, -113.4698, 38.87580&deg;N / 113.4698&deg;W, 14664 , 90.48
Karawanks, 46.43420, 14.17910, 46.43420&deg;N / 14.17910&deg;E, 31195 , 90.13
Freel Peak, 38.85690, -119.9002, 38.85690&deg;N / 119.9002&deg;W, 87061 , 93.1
Freiberg / Setice / Setitsche, 46.52920, 14.34424, 46.52920&deg;N / 14.34424&deg;E, 2958 , 87.31
Piz Frachiccio, 46.32488, 9.63089, 46.32488&deg;N / 9.63089&deg;E, 4225 , 81.84
Freedom Peak, 40.26100, -111.5448, 40.26100&deg;N / 111.5448&deg;W, 13294 , 80.03
Frigid Air Buttress 5.7-5.11d, 36.14222, -115.49222, 36.14222&deg;N / 115.49222&deg;W, 3583 , 83.1
Frost Benchmark, 34.35170, -117.6761, 34.35170&deg;N / 117.6761&deg;W, 2485 , 71.06
Fresno Peak, 29.42720, -103.8375, 29.42720&deg;N / 103.8375&deg;W, 6276 , 79.78
Frost Mountain, 47.06363, -120.99664, 47.06363&deg;N / 120.99664&deg;W, 1019 , 77.48
Frisco Mountain, 48.48900, -120.7557, 48.48900&deg;N / 120.7557&deg;W, 8445 , 84.82
Friction Tower (Crystal Freeway), 41.16412, -105.37119, 41.16412&deg;N / 105.37119&deg;W, 994 , 79.78
Fründenhorn, 46.47659, 7.75695, 46.47659&deg;N / 7.75695&deg;E, 15559 , 86.37
Fremont Peak, 36.75749, -121.5041, 36.75749&deg;N / 121.5041&deg;W, 6193 , 87.31
Mount Fullerton, 50.82230, -114.9611, 50.82230&deg;N / 114.9611&deg;W, 6389 , 79.78
Fremont Peak, 35.32310, -111.6603, 35.32310&deg;N / 111.6603&deg;W, 17201 , 82.27
Fryingpan Mountain, 35.39340, -82.7743, 35.39340&deg;N / 82.7743&deg;W, 6144 , 79.04
Frogland Buttress 5.8-5.10d, 36.03417, -115.46333, 36.03417&deg;N / 115.46333&deg;W, 5167 , 83.69
Full House Peak (Island Peak), 40.61190, -115.3916, 40.61190&deg;N / 115.3916&deg;W, 3523 , 86.85
Fremont Peak, 38.44870, -105.2829, 38.44870&deg;N / 105.2829&deg;W, 8998 , 84.27
Fuller Mountain, 47.58610, -121.7452, 47.58610&deg;N / 121.7452&deg;W, 6719 , 73.41
Frenchman Mountain, 36.17910, -114.9967, 36.17910&deg;N / 114.9967&deg;W, 34775 , 88.6
Frontier left side, 37.30330, -118.5242, 37.30330&deg;N / 118.5242&deg;W, 2546 , 84.27
Cheesman Mountain, 39.23380, -105.2707, 39.23380&deg;N / 105.2707&deg;W, 8890 , 79.04
French Mountain, 39.12860, -106.4824, 39.12860&deg;N / 106.4824&deg;W, 16609 , 87.76
Frenchmans Cap, -42.26994, 145.83356, 42.26994&deg;S / 145.83356&deg;E, 5658 , 77.3
French Point, 48.26224, -121.78878, 48.26224&deg;N / 121.78878&deg;W, 1852 , 75.21
Fuji Mountain, 43.65968, -122.10136, 43.65968&deg;N / 122.10136&deg;W, 19335 , 79.6
Frozen Head, 36.12270, -84.4581, 36.12270&deg;N / 84.4581&deg;W, 9322 , 75.81
Friendshuh Mountain (4455), 43.45040, -103.4262, 43.45040&deg;N / 103.4262&deg;W, 1805 , 86.15
Frog Lake Peak, 39.37633, -120.32084, 39.37633&deg;N / 120.32084&deg;W, 2453 , 75.81
French Benchmark - Barry County High Point, 42.61915, -85.43587, 42.61915&deg;N / 85.43587&deg;W, 3397 , 74.72
Fremont Peak, 35.19429, -117.45473, 35.19429&deg;N / 117.45473&deg;W, 8552 , 78.27
Frisco Peak, 38.52030, -113.2876, 38.52030&deg;N / 113.2876&deg;W, 12937 , 78.27
Fuji-san, 35.43330, 138.71671, 35.43330&deg;N / 138.71671&deg;E, 81463 , 95.82
Black Mountain, 39.53211, -105.39803, 39.53211&deg;N / 105.39803&deg;W, 7065 , 74.92
Volcán de Fuego, 14.47449, -90.88035, 14.47449&deg;N / 90.88035&deg;W, 18554 , 82.26
Fruska Gora, 45.14524, 19.70123, 45.14524&deg;N / 19.70123&deg;E, 4430 , 74.92
Padre Canyon 5.9-5.10, 37.18581, -113.6518, 37.18581&deg;N / 113.6518&deg;W, 2473 , 78.27
Ixtlan Buttress 5.9-5.12a, 36.03417, -115.46333, 36.03417&deg;N / 115.46333&deg;W, 3345 , 82.48
Mount French / Frog Buttress, 32.84000, -113.91, 32.84000&deg;N / 113.91&deg;W, 7683 , 84.82
Frog Mountain, 47.88381, -121.29543, 47.88381&deg;N / 121.29543&deg;W, 5409 , 80.49
Fremont Peak, 43.12470, -109.6179, 43.12470&deg;N / 109.6179&deg;W, 50247 , 95.35
Mount Fullerton, 50.82230, -114.9611, 50.82230&deg;N / 114.9611&deg;W, 6389 , 79.78
Front Porch, 39.97666, -105.28883, 39.97666&deg;N / 105.28883&deg;W, 3035 , 75.81
Fremont COHP (Unnamed 10420 ft.), 44.73910, -111.3954, 44.73910&deg;N / 111.3954&deg;W, 3110 , 84.27
Mount Frissell (Southwest Shoulder), 42.04940, -73.4846, 42.04940&deg;N / 73.4846&deg;W, 57514 , 88.55
Frondellas, 42.83280, -0.2906, 42.83280&deg;N / 0.2906&deg;W, 7412 , 81.84
Fugen-dake (Unzen), 32.76010, 130.29230, 32.76010&deg;N / 130.29230&deg;E, 9204 , 74.01
Fresno Dome, 37.45400, -119.536, 37.45400&deg;N / 119.536&deg;W, 22188 , 85.36
Mount Fryatt, 52.55000, -117.9097, 52.55000&deg;N / 117.9097&deg;W, 13886 , 85.87
French Cabin Mountain, 47.32053, -121.18154, 47.32053&deg;N / 121.18154&deg;W, 6512 , 77.48
Mount French, 50.73000, -115.30456, 50.73000&deg;N / 115.30456&deg;W, 3578 , 80.49
Fuller Peak, 37.79600, -107.821, 37.79600&deg;N / 107.821&deg;W, 12473 , 87.31
Furggen, 45.95686, 7.68132, 45.95686&deg;N / 7.68132&deg;E, 3341 , 82.48
Fuzhi Shan, 29.74656, 120.98163, 29.74656&deg;N / 120.98163&deg;E, 610 , 71.06
Gaiskogel, 46.95768, 11.12965, 46.95768&deg;N / 11.12965&deg;E, 1707 , 78.28
La Galana, 40.25595, -5.30022, 40.25595&deg;N / 5.30022&deg;W, 2694 , 77.48
Pizzo Gaglianera, 46.53241, 8.92090, 46.53241&deg;N / 8.92090&deg;E, 4676 , 75.55
Galtymore, 52.36600, -8.178, 52.36600&deg;N / 8.178&deg;W, 25931 , 79.78
Mount Galbraith, 39.76500, -105.255, 39.76500&deg;N / 105.255&deg;W, 9469 , 74.88
Fuscherkarkopf, 47.09920, 12.74530, 47.09920&deg;N / 12.74530&deg;E, 18305 , 87.31
Fundusfeiler, 47.11173, 10.86994, 47.11173&deg;N / 10.86994&deg;E, 6113 , 87.26
Gabbro Peak, 38.07389, -119.3128, 38.07389&deg;N / 119.3128&deg;W, 2438 , 76.66
Gabietos / Gabiétous, 42.69289, -0.06525, 42.69289&deg;N / 0.06525&deg;W, 6776 , 88.61
Galbraith Mountain, 48.70823, -122.39288, 48.70823&deg;N / 122.39288&deg;W, 1376 , 83.1
Gaizinkalns, 56.87000, 25.96000, 56.87000&deg;N / 25.96000&deg;E, 17145 , 87.76
Gabizos, 42.93770, -0.28032, 42.93770&deg;N / 0.28032&deg;W, 3091 , 83.1
Galena Peak, 34.07100, -116.845, 34.07100&deg;N / 116.845&deg;W, 19844 , 86.23
Furchetta, 46.61280, 11.77350, 46.61280&deg;N / 11.77350&deg;E, 13141 , 80.49
Gaishoerndl / Cornetto di Fana, 46.79151, 12.28057, 46.79151&deg;N / 12.28057&deg;E, 3378 , 80.49
Funk Mountain, 48.59968, -119.74462, 48.59968&deg;N / 119.74462&deg;W, 3447 , 81.18
Galehorn, 46.22046, 8.01624, 46.22046&deg;N / 8.01624&deg;E, 4178 , 85.87
Gallery 5.9-5.13b, 36.15972, -115.44578, 36.15972&deg;N / 115.44578&deg;W, 2801 , 84.27
Galdhøpiggen, 61.63720, 8.31167, 61.63720&deg;N / 8.31167&deg;E, 64490 , 95.38
Galehead Mountain, 44.18500, -71.574, 44.18500&deg;N / 71.574&deg;W, 16152 , 80.49
Gällihorn, 46.46364, 7.64739, 46.46364&deg;N / 7.64739&deg;E, 3254 , 84.82
Furnace Mountain, 38.24700, -78.7622, 38.24700&deg;N / 78.7622&deg;W, 7958 , 79.78
Mount Galatea, 50.83890, -115.275, 50.83890&deg;N / 115.275&deg;W, 9947 , 84.54
Gallinas Peak, 34.24400, -105.791, 34.24400&deg;N / 105.791&deg;W, 15135 , 78.27
Galena Ridge, 43.91404, -109.30303, 43.91404&deg;N / 109.30303&deg;W, 3453 , 84.27
Gallatin Peak, 45.36822, 111.36580, 45.36822&deg;N / 111.36580&deg;E, 20603 , 74.87
Gallarraga, 43.19580, -3.0066, 43.19580&deg;N / 3.0066&deg;W, 2234 , 72.08
Furgler, 47.04029, 10.51235, 47.04029&deg;N / 10.51235&deg;E, 9177 , 84.85
Funeral Peak, 36.10300, -116.624, 36.10300&deg;N / 116.624&deg;W, 11489 , 90.13
Gambol Knob, 47.77449, -121.67405, 47.77449&deg;N / 121.67405&deg;W, 201 , 70.59
Fuzzy Top, 46.93840, -123.1655, 46.93840&deg;N / 123.1655&deg;W, 6451 , 76.66
Fuya Fuya/Cerro Negro, 0.14204, -78.28872, 0.14204&deg;N / 78.28872&deg;W, 13108 , 88.61
Galena Peak, 43.88970, -114.6028, 43.88970&deg;N / 114.6028&deg;W, 11436 , 85.87
Gallina Pelada, 42.18885, 1.73841, 42.18885&deg;N / 1.73841&deg;E, 2017 , 72.2
Gaddis Mountain, 34.72950, -83.961, 34.72950&deg;N / 83.961&deg;W, 3326 , 81.84
Gallo Peak, 34.63720, -106.4387, 34.63720&deg;N / 106.4387&deg;W, 7684 , 78.27
Gable Mountain, 48.90606, -113.67367, 48.90606&deg;N / 113.67367&deg;W, 4941 , 81.84
Gabletop Mountain, 40.33313, -105.70092, 40.33313&deg;N / 105.70092&deg;W, 5123 , 77.48
Gamíla (Timfi), 39.98634, 20.80760, 39.98634&deg;N / 20.80760&deg;E, 10308 , 77.85
Mount Gabb, 37.37690, -118.8017, 37.37690&deg;N / 118.8017&deg;W, 21459 , 86.36
Future Games Rock, 34.01161, -116.0532, 34.01161&deg;N / 116.0532&deg;W, 5077 , 90.81
Gamsbeil, 47.31494, 12.25231, 47.31494&deg;N / 12.25231&deg;E, 1585 , 77.48
Galenstock, 46.61250, 8.41694, 46.61250&deg;N / 8.41694&deg;E, 17830 , 92.85
Galena Mountain, 39.31515, -106.43215, 39.31515&deg;N / 106.43215&deg;W, 9941 , 85.87
Galena Mountain A, 37.82792, -107.56038, 37.82792&deg;N / 107.56038&deg;W, 1275 , 82.48
Gamsbeil, 47.31494, 12.25231, 47.31494&deg;N / 12.25231&deg;E, 1585 , 77.48
Mount Fury, 48.81230, -121.3232, 48.81230&deg;N / 121.3232&deg;W, 20947 , 91.45
Kitzbüheler Alpen, 47.44507, 12.39249, 47.44507&deg;N / 12.39249&deg;E, 6406 , 87.31
Gangshika, 37.69230, 101.50660, 37.69230&deg;N / 101.50660&deg;E, 2931 , 73.59
Gap Mountain, 42.81870, -72.1379, 42.81870&deg;N / 72.1379&deg;W, 11083 , 81.09
Garnet Mountain, 32.93820, -116.4859, 32.93820&deg;N / 116.4859&deg;W, 6551 , 79.04
Ganekogorta, 43.20305, -2.98081, 43.20305&deg;N / 2.98081&deg;W, 5903 , 73.39
Ganley Mountain & Pendleton Mountain, 39.66682, -105.77514, 39.66682&deg;N / 105.77514&deg;W, 3496 , 82.48
Gantrisch, 46.68091, 7.37539, 46.68091&deg;N / 7.37539&deg;E, 2083 , 80.49
Gamsfeld, 47.62330, 13.48110, 47.62330&deg;N / 13.48110&deg;E, 7624 , 84.27
Garden Wall, 48.75637, -113.74178, 48.75637&deg;N / 113.74178&deg;W, 6560 , 79.78
Mount Garibaldi, 49.85000, -123.005, 49.85000&deg;N / 123.005&deg;W, 32551 , 87.17
Gangotri - III, 30.90067, 78.89079, 30.90067&deg;N / 78.89079&deg;E, 552 , 69.88
Garfield Peak, 42.90399, -122.12334, 42.90399&deg;N / 122.12334&deg;W, 8923 , 81.84
Ganek, 49.10100, 20.06140, 49.10100&deg;N / 20.06140&deg;E, 13616 , 90.13
Garòles, 46.56426, 12.17289, 46.56426&deg;N / 12.17289&deg;E, 2588 , 82.48
Garden Creek Gap, 42.26960, -112.097, 42.26960&deg;N / 112.097&deg;W, 5969 , 82.48
Mount Garfield, 39.12440, -108.4097, 39.12440&deg;N / 108.4097&deg;W, 21599 , 89.68
Garlock Benchmark, 35.41906, -117.85048, 35.41906&deg;N / 117.85048&deg;W, 391 , 77.48
Garnet Mountain, 45.42700, -111.206, 45.42700&deg;N / 111.206&deg;W, 14734 , 81.83
The Gargoyle, 62.98315, -150.68745, 62.98315&deg;N / 150.68745&deg;W, 7025 , 83.1
Garmo Negro, 42.77660, -0.2725, 42.77660&deg;N / 0.2725&deg;W, 9109 , 81.66
Garden Creek Peak, 44.05486, -115.08798, 44.05486&deg;N / 115.08798&deg;W, 2933 , 71.16
Garrafao Peak, -22.20185, -44.7663, 22.20185&deg;S / 44.7663&deg;W, 1714 , 82.48
Gardooneh Kooh, 36.34410, 50.95880, 36.34410&deg;N / 50.95880&deg;E, 8987 , 84.82
Garden Rock 5.9-5.11c, 51.08330, -115.2667, 51.08330&deg;N / 115.2667&deg;W, 2582 , 84.82
Garnet Peak, 32.92580, -116.459, 32.92580&deg;N / 116.459&deg;W, 27030 , 75.81
Mount Garfield, 38.80760, -104.9472, 38.80760&deg;N / 104.9472&deg;W, 15237 , 83.1
Garns Mountain, 43.66320, -111.3327, 43.66320&deg;N / 111.3327&deg;W, 9447 , 74.12
Mount Garfield, 37.69470, -107.6357, 37.69470&deg;N / 107.6357&deg;W, 10789 , 90.81
Garzirola, 46.06489, 9.08981, 46.06489&deg;N / 9.08981&deg;E, 6890 , 75.92
Garfield Mountain, 44.52000, -112.62, 44.52000&deg;N / 112.62&deg;W, 8236 , 86.85
Gardner Mountain, 48.50700, -120.48813, 48.50700&deg;N / 120.48813&deg;W, 14265 , 85.35
Garnitzenberg / Monte Carnizza, 46.55969, 13.29813, 46.55969&deg;N / 13.29813&deg;E, 3343 , 84.27
Ganboa, 43.00600, -2.06294, 43.00600&deg;N / 2.06294&deg;W, 5041 , 79.78
Garfield Mountain, 47.55280, -121.4922, 47.55280&deg;N / 121.4922&deg;W, 19609 , 86.85
Garfield Peak, 39.03070, -106.595, 39.03070&deg;N / 106.595&deg;W, 8684 , 80.49
Mount Gardiner, 36.80580, -118.4589, 36.80580&deg;N / 118.4589&deg;W, 16894 , 77.48
Gash Point, 46.43347, -114.31955, 46.43347&deg;N / 114.31955&deg;W, 12301 , 90.81
Garajonay, 28.10976, -17.24838, 28.10976&deg;N / 17.24838&deg;W, 6211 , 83.69
Mount Garfield, 44.18690, -71.6114, 44.18690&deg;N / 71.6114&deg;W, 41087 , 84.9
Garfield Hills Range HP (NV), 38.44320, -118.2456, 38.44320&deg;N / 118.2456&deg;W, 2087 , 81.18
Gap Mountain, 50.65560, -115.0528, 50.65560&deg;N / 115.0528&deg;W, 7164 , 83.1
Garreg yr Ogof, 52.90395, -3.92906, 52.90395&deg;N / 3.92906&deg;W, 4205 , 86.37
Gamskogel, 47.36610, 14.54860, 47.36610&deg;N / 14.54860&deg;E, 7715 , 82.48
Gannett Peak, 43.18440, -109.65429, 43.18440&deg;N / 109.65429&deg;W, 203367 , 99.54
Gasherbrum I, 35.71670, 76.70000, 35.71670&deg;N / 76.70000&deg;E, 55206 , 98.4
Gartnerwand, 47.38557, 10.81896, 47.38557&deg;N / 10.81896&deg;E, 4099 , 85.87
Garelet Hill, 55.46780, -3.3872, 55.46780&deg;N / 3.3872&deg;W, 3551 , 77.48
Garland Peak, 48.01542, -120.71194, 48.01542&deg;N / 120.71194&deg;W, 4586 , 79.04
Gasherbrum I, 35.71670, 76.70000, 35.71670&deg;N / 76.70000&deg;E, 55206 , 98.4
Gartnerkofel, 46.57190, 13.30479, 46.57190&deg;N / 13.30479&deg;E, 9696 , 89.64
The Karakoram, 35.88196, 76.51287, 35.88196&deg;N / 76.51287&deg;E, 80997 , 99.67
Gaurishankar, 27.96533, 86.33512, 27.96533&deg;N / 86.33512&deg;E, 5156 , 69.75
Gastineau Peak, 58.29056, -134.34444, 58.29056&deg;N / 134.34444&deg;W, 7026 , 77.48
Gavan Hill, 57.08497, -135.3071, 57.08497&deg;N / 135.3071&deg;W, 1893 , 83.1
Gaustatoppen, 59.45635, 8.42946, 59.45635&deg;N / 8.42946&deg;E, 16602 , 84.81
Gatschkopf, 47.17299, 10.48918, 47.17299&deg;N / 10.48918&deg;E, 962 , 81.84
Gebel Katharina, 28.51000, 33.95640, 28.51000&deg;N / 33.95640&deg;E, 11185 , 83.1
Geigelstein, 47.70748, 12.33493, 47.70748&deg;N / 12.33493&deg;E, 777 , 80.49
Gaudineer Knob, 38.61500, -79.844, 38.61500&deg;N / 79.844&deg;W, 13015 , 76.22
Gemelos Ravier Pico de los, 42.66098, 0.43550, 42.66098&deg;N / 0.43550&deg;E, 2177 , 75.81
Mount Gayley, 37.10310, -118.5, 37.10310&deg;N / 118.5&deg;W, 18285 , 86.24
'Gem Peak' aka 'West Gemstone', 40.41288, -105.50602, 40.41288&deg;N / 105.50602&deg;W, 4819 , 73.09
Geezer Wall, 40.61980, -111.744, 40.61980&deg;N / 111.744&deg;W, 973 , 71.41
Pointe Gaspard, 45.97730, 6.87083, 45.97730&deg;N / 6.87083&deg;E, 2039 , 84.13
Geiselstein, 47.00000, 10.00000, 47.00000&deg;N / 10.00000&deg;E, 4848 , 82.48
Geisstein, 47.33746, 12.49522, 47.33746&deg;N / 12.49522&deg;E, 948 , 81.67
Gavilan Peak, 33.90690, -112.1248, 33.90690&deg;N / 112.1248&deg;W, 12277 , 76.48
Gaylor Peak, 37.92000, -119.27, 37.92000&deg;N / 119.27&deg;W, 17077 , 85.87
Gee Point, 48.42906, -121.82656, 48.42906&deg;N / 121.82656&deg;W, 1712 , 75.81
Geierköpfe, 47.51920, 10.87518, 47.51920&deg;N / 10.87518&deg;E, 2807 , 81.18
Geiselkopf, 47.01432, 13.07395, 47.01432&deg;N / 13.07395&deg;E, 5859 , 79.78
Mount Andrea Lawrence, 37.77968, -119.22015, 37.77968&deg;N / 119.22015&deg;W, 7977 , 96.11
Gazon du Faing, 48.08750, 7.06040, 48.08750&deg;N / 7.06040&deg;E, 7216 , 75.8
Mont Gelé, 45.90410, 7.36590, 45.90410&deg;N / 7.36590&deg;E, 13571 , 91.45
Gate Rock <i>aka "North Gateway Rock", 38.87990, -104.8809, 38.87990&deg;N / 104.8809&deg;W, 4918 , 87.76
Monte Gavardina, 45.96946, 10.75128, 45.96946&deg;N / 10.75128&deg;E, 605 , 80.49
Gelmerhörner, 46.63000, 8.33000, 46.63000&deg;N / 8.33000&deg;E, 5434 , 78.27
Gasherbrum II, 35.75000, 76.65000, 35.75000&deg;N / 76.65000&deg;E, 51301 , 97.31
Geissler Mountain East, 39.14500, -106.582, 39.14500&deg;N / 106.582&deg;W, 12684 , 92.04
Gass Peak (NV), 36.40080, -115.179, 36.40080&deg;N / 115.179&deg;W, 24027 , 93.35
Géant (Tête du), 46.23210, 6.85130, 46.23210&deg;N / 6.85130&deg;E, 5719 , 74.92
Gearhart Mountain, 42.49607, -120.87743, 42.49607&deg;N / 120.87743&deg;W, 15739 , 81.18
Point 8992 - Gem Lake Peak, 45.89583, -114.27277, 45.89583&deg;N / 114.27277&deg;W, 7548 , 89.39
Gebra, 47.41539, 12.49174, 47.41539&deg;N / 12.49174&deg;E, 379 , 79.78
Gasherbrum III, 35.76670, 76.65000, 35.76670&deg;N / 76.65000&deg;E, 24560 , 99.66
Mosquito Range, 39.23820, -106.1079, 39.23820&deg;N / 106.1079&deg;W, 26573 , 93.53
Gehrenspitze, 47.38667, 11.13519, 47.38667&deg;N / 11.13519&deg;E, 5411 , 78.88
Geissler Mountain West, 39.14479, -106.58294, 39.14479&deg;N / 106.58294&deg;W, 468 , 79.04
Gemini Peak, 39.23460, -106.1681, 39.23460&deg;N / 106.1681&deg;W, 18443 , 84.3
Gasherbrum IV, 35.76250, 76.61583, 35.76250&deg;N / 76.61583&deg;E, 52255 , 99.8
Geissberg / Kozjak / Ovcji vrh, 46.45312, 14.18170, 46.45312&deg;N / 14.18170&deg;E, 5740 , 89.39
Gemini, 37.29676, -118.81649, 37.29676&deg;N / 118.81649&deg;W, 4639 , 84.27
Gemini Peak, 39.23460, -106.1681, 39.23460&deg;N / 106.1681&deg;W, 18443 , 84.3
Geißsprüngkopf, 47.53989, 10.99998, 47.53989&deg;N / 10.99998&deg;E, 2624 , 79.04
Geyser Peak, 38.51979, -111.48187, 38.51979&deg;N / 111.48187&deg;W, 480 , 71.06
Gemsfairenstock, 46.86043, 8.91772, 46.86043&deg;N / 8.91772&deg;E, 4614 , 80.49
Ghost Mountain, 33.00370, -116.38015, 33.00370&deg;N / 116.38015&deg;W, 4243 , 77.08
George BM peak (UT), 38.22820, -111.1994, 38.22820&deg;N / 111.1994&deg;W, 6642 , 96.98
GERDKOOH, 36.66338, 50.68886, 36.66338&deg;N / 50.68886&deg;E, 1927 , 75.81
Germer Peak, 44.39850, -114.2402, 44.39850&deg;N / 114.2402&deg;W, 2425 , 73.59
Prima Torre delle Giare Bianche, 15.51837, 22.19741, 15.51837&deg;N / 22.19741&deg;E, 701 , 79.78
Ghost Rock West, 38.86093, -110.81736, 38.86093&deg;N / 110.81736&deg;W, 8605 , 88.61
Genesee Mountain, 39.70320, -105.2938, 39.70320&deg;N / 105.2938&deg;W, 11748 , 80.49
Gerstenegg, 46.33430, 8.20410, 46.33430&deg;N / 8.20410&deg;E, 6136 , 82.48
Getrumspitze / Cima Gethruna, 46.71018, 11.47345, 46.71018&deg;N / 11.47345&deg;E, 2602 , 79.04
Geneva Peak, 39.55360, -105.8228, 39.55360&deg;N / 105.8228&deg;W, 11925 , 88.61
The Gendarme, 38.83530, -79.3697, 38.83530&deg;N / 79.3697&deg;W, 10838 , 84.27
Ghobi (Piteh Ghar), 36.44825, 50.94211, 36.44825&deg;N / 50.94211&deg;E, 5462 , 85.87
Gennerhorn, 47.67487, 13.30968, 47.67487&deg;N / 13.30968&deg;E, 4213 , 87.31
Toxic Waste Wall, 34.47671, -119.67923, 34.47671&deg;N / 119.67923&deg;W, 4955 , 87.31
Gemstone Slabs 5.7-5.10b, 35.20776, -106.47434, 35.20776&deg;N / 106.47434&deg;W, 4022 , 77.48
Gianttrack Mountain, 40.34824, -105.55108, 40.34824&deg;N / 105.55108&deg;W, 1705 , 73.6
Mount Giegerich, 49.75600, -117.22, 49.75600&deg;N / 117.22&deg;W, 3417 , 82.48
Mount Gibbs, 37.87720, -119.211, 37.87720&deg;N / 119.211&deg;W, 24062 , 80.4
Gęsia Szyja, 49.25929, 20.07820, 49.25929&deg;N / 20.07820&deg;E, 3525 , 81.84
South Face of Gibraltar Rock, 34.47694, -119.68005, 34.47694&deg;N / 119.68005&deg;W, 5237 , 86.85
Gifford Peak, 45.98150, -121.80369, 45.98150&deg;N / 121.80369&deg;W, 3709 , 81.18
Becca Giasson, 45.55470, 7.05420, 45.55470&deg;N / 7.05420&deg;E, 4803 , 86.85
Geyser Peak, 38.76449, -122.84538, 38.76449&deg;N / 122.84538&deg;W, 2669 , 80.49
Ghezghoonchal, 35.89662, 51.40900, 35.89662&deg;N / 51.40900&deg;E, 600 , 73.81
Gerlitzen, 46.69561, 13.91556, 46.69561&deg;N / 13.91556&deg;E, 2507 , 77.48
Lower Gibraltar Rock, 34.47837, -119.68096, 34.47837&deg;N / 119.68096&deg;W, 4193 , 84.27
Gifford Peak, 45.98150, -121.80369, 45.98150&deg;N / 121.80369&deg;W, 3709 , 81.18
Genoa Peak, 39.04277, -119.88097, 39.04277&deg;N / 119.88097&deg;W, 16119 , 75.81
Mount Gibbes, 35.73860, -82.2858, 35.73860&deg;N / 82.2858&deg;W, 9316 , 76.66
Gendarme Peak, 37.12655, -118.53149, 37.12655&deg;N / 118.53149&deg;W, 8525 , 78.27
Gibson Peak, 40.94231, -122.87848, 40.94231&deg;N / 122.87848&deg;W, 9612 , 82.48
Gfallwand / Croda del Tovale, 46.69900, 10.99600, 46.69900&deg;N / 10.99600&deg;E, 2191 , 84.82
Gentersbergspitze / Monte dei Masi, 46.74227, 11.40278, 46.74227&deg;N / 11.40278&deg;E, 2117 , 82.48
Giant Forest Boulders, 36.56434, -118.77194, 36.56434&deg;N / 118.77194&deg;W, 6304 , 76.37
Aiguille du Génépi, 45.95200, 6.99442, 45.95200&deg;N / 6.99442&deg;E, 2563 , 85.36
Gibraltar Rock, 36.48814, -114.52523, 36.48814&deg;N / 114.52523&deg;W, 3202 , 86.85
Gerzkopf, 47.46412, 13.44289, 47.46412&deg;N / 13.44289&deg;E, 651 , 77.48
George H Hansen Peak, 39.72490, -113.4404, 39.72490&deg;N / 113.4404&deg;W, 9588 , 89.39
Giant Mountain, 44.16100, -73.72, 44.16100&deg;N / 73.72&deg;W, 88321 , 87.17
Mount Genevra, 36.68337, -118.43431, 36.68337&deg;N / 118.43431&deg;W, 4947 , 73.06
Gerlachovsky Stit, 49.15000, 20.08330, 49.15000&deg;N / 20.08330&deg;E, 49256 , 94.82
Gibbon Mountain, 32.33820, -110.7458, 32.33820&deg;N / 110.7458&deg;W, 2157 , 80.45
Gibbs Mountain, 35.84100, -82.248, 35.84100&deg;N / 82.248&deg;W, 10408 , 78.27
The General, 44.47887, -114.80164, 44.47887&deg;N / 114.80164&deg;W, 4217 , 77.48
